transaction_id,customer_id,timestamp,home_country,source_currency,dest_currency,channel,amount_src,amount_usd,fee,exchange_rate_src_to_dest,new_device,ip_address,ip_country,location_mismatch,ip_risk_score,kyc_tier,account_age_days,device_trust_score,chargeback_history_count,risk_score_internal,txn_velocity_1h,txn_velocity_24h,corridor_risk,is_fraud,hour,day_of_week,is_weekend
6e3c0c54-3c84-4745-a285-a4f8af878f42,402cccc9-28de-45b3-9af7-cc5302aa1f93,2023-02-02 03:41:04.468549+00:00,us,usd,php,mobile,25.87,25.87,1.26,58.823529,False,214.149.200.76,us,False,0.139,standard,263,0.522,0,0.223,0,0,0.1,0,3.0,3.0,0
1615bd52-8cee-48da-b2fd-531e2794af3a,70a93d26-8e3a-4179-900c-a4a7a74d08e5,2023-02-02 09:05:47.468549+00:00,us,usd,inr,web,251.45,251.45,3.36,83.333333,False,156.32.207.58,us,False,0.071,enhanced,257,0.894,0,0.257,0,0,0.0,0,9.0,3.0,0
ca688848-b696-40df-8fdb-9916cdea364b,67c2c6b3-ef0a-4777-a3f1-c84a851bb6ad,2023-02-02 09:44:27.468549+00:00,ca,cad,cny,web,149.41,149.41,3.53,5.285714,False,101.215.82.121,ca,False,0.342,standard,947,0.625,0,0.268,0,0,0.0,0,9.0,3.0,0
a903e28b-8a4f-42e6-afde-39d0e250b9f5,7041b9c1-3719-4ca8-9a6b-811b47cea6c0,2023-02-02 13:29:36.468549+00:00,uk,gbp,eur,mobile,155.19,155.19,-1.0,1.157407,False,171.13.20.31,uk,False,1.2,standard,4,-0.1,0,0.407,-1,0,0.05,0,13.0,3.0,0
e2feb8fa-9a96-450f-8e34-dde44fadc40d,eff89a6c-6105-4980-81b6-d198c0ef1fd2,2023-02-02 14:51:17.468549+00:00,ca,cad,cad,atm,94.01,94.01,2.15,1.0,False,107.49.24.49,ca,False,0.934,low,1066,0.522,0,0.0,0,0,0.0,0,14.0,3.0,0
ead537ec-3b8d-4a8a-92cd-58f538d778dd,67c2c6b3-ef0a-4777-a3f1-c84a851bb6ad,2023-02-02 15:14:16.468549+00:00,ca,cad,php,web,325.35,325.35,6.07,43.529412,False,154.192.195.58,ca,False,0.201,standard,947,0.625,0,0.268,0,0,0.0,0,15.0,3.0,0
dddac4a6-46cb-42d7-a278-4b4bb180d564,d71c91b4-fee8-4104-9856-a5c6109a62e3,2023-02-02 20:17:23.468549+00:00,unknown,usd,usd,mobile,9997.73,9997.73,150.96,1.0,False,44.60.62.139,us,False,0.247,standard,298,0.336,0,0.166,0,0,0.0,0,20.0,3.0,0
19a678c9-575e-46dd-b252-458254b19c75,af8ca4c4-8703-4c55-b66c-2b76cd70040d,2023-02-02 20:56:28.468549+00:00,us,usd,ngn,web,378.91,378.91,6.31,1111.111111,False,118.65.108.142,ca,True,0.8,standard,1018,0.934,0,0.087,0,0,0.25,0,20.0,3.0,0
76bb4944-b1c5-45db-9acb-dba82fc8e428,7041b9c1-3719-4ca8-9a6b-811b47cea6c0,2023-02-03 02:35:43.468549+00:00,uk,gbp,cny,web,79.05,79.05,2.41,8.928571,False,206.101.90.243,uk,False,0.29,standard,4,0.892,0,0.407,0,0,0.0,0,2.0,4.0,0
1383774e-f87d-4c84-a5f2-84247b3f495f,66c71a44-d07c-4a20-a576-0a377193bf6b,2023-02-03 03:54:34.468549+00:00,us,usd,mxn,web,100.07,100.07,2.75,17.241379,False,61.82.71.250,us,False,0.263,standard,34,0.427,0,0.068,0,0,0.2,0,3.0,4.0,0
b442ef53-319c-4ba7-beb1-031f5f40a058,402cccc9-28de-45b3-9af7-cc5302aa1f93,2023-08-01 10:57:48.468549+00:00,us,usd,gbp,web,22.09,22.09,1.3,0.8,False,177.212.240.81,ca,True,0.264,standard,263,0.522,0,0.223,0,0,0.0,1,10.0,1.0,0
3ca9b836-353d-4eaa-897b-1b1fbf165c19,7795eb78-a695-44b8-932b-0217a5085912,2023-02-03 12:39:09.468549+00:00,ca,cad,eur,web,83.33,83.33,1.78,0.685185,False,251.67.231.184,ca,False,0.321,low,615,0.515,0,0.355,0,0,0.0,0,12.0,4.0,0
2411584f-a5d7-486b-8e86-d52672784bd2,7bd5200c-5d19-44f0-9afe-8b339a05366b,2023-02-03 13:47:41.468549+00:00,us,usd,cad,mobile,63.11,63.11,1.74,1.351351,False,3.73.197.8,us,False,0.491,standard,147,0.551,0,0.391,0,1,0.0,0,13.0,4.0,0
3ff5784b-79e5-4214-b3cd-38674c2b265d,7041b9c1-3719-4ca8-9a6b-811b47cea6c0,2023-02-03 15:10:31.468549+00:00,uk,gbp,cny,atm,26.52,26.52,2.36,8.928571,False,125.166.64.20,uk,False,0.361,standard,4,0.892,0,0.407,0,0,0.0,0,15.0,4.0,0
184082dc-09c4-425d-90b7-028359c87750,7bd5200c-5d19-44f0-9afe-8b339a05366b,2023-02-03 15:17:55.468549+00:00,us,usd,php,mobile,433.87,433.87,7.3,58.823529,False,202.189.18.42,us,False,0.147,standard,147,0.551,0,0.391,0,0,0.1,0,15.0,4.0,0
87dcbe59-6679-4aec-9026-bf123a7476df,67c2c6b3-ef0a-4777-a3f1-c84a851bb6ad,2023-02-03 19:17:42.468549+00:00,ca,cad,cad,mobile,155.19,155.19,2.88,1.0,False,175.234.48.43,ca,False,0.245,standard,947,0.625,0,0.268,0,0,0.0,0,19.0,4.0,0
1bf45499-1f02-4942-84b9-e47bfc987c42,7041b9c1-3719-4ca8-9a6b-811b47cea6c0,2023-02-03 21:13:54.468549+00:00,uk,gbp,ngn,web,113.37,113.37,3.19,1388.888889,False,23.64.132.163,uk,False,0.215,standard,4,0.892,0,0.407,0,0,0.22,0,21.0,4.0,0
4be1bbc6-8c85-4bb7-a84e-694d6c223fb3,23d9943d-57b1-42eb-9ef2-05eed7fd1957,2023-02-04 00:27:38.468549+00:00,uk,gbp,cad,web,319.37,319.37,5.89,1.689189,False,184.9.226.167,uk,False,0.27,standard,718,0.953,0,0.169,0,0,0.0,0,0.0,5.0,1
3efd0dae-f860-41bc-b59f-4f643398090c,402cccc9-28de-45b3-9af7-cc5302aa1f93,2023-02-04 03:43:12.468549+00:00,us,usd,usd,mobile,150.23,150.23,4.38,1.0,True,210.167.127.148,us,False,0.464,standard,263,0.372,0,0.223,0,0,0.0,0,3.0,5.0,1
faf7092f-11cf-422d-9060-905bab100fa2,af8ca4c4-8703-4c55-b66c-2b76cd70040d,2023-02-04 05:23:17.468549+00:00,us,usd,gbp,atm,49.16,49.16,1.08,0.8,False,206.174.220.187,us,False,0.201,standard,1018,0.934,0,0.087,0,1,0.0,0,5.0,5.0,1
5417b9de-cde7-4835-87ed-ee28498f82e5,f7531a78-8bbe-4a85-b1e8-a0650edddc72,2023-02-04 07:52:27.468549+00:00,us,usd,gbp,atm,141.14,141.14,3.57,0.8,False,239.221.49.15,us,False,0.214,standard,1016,0.944,0,0.247,0,0,0.0,0,7.0,5.0,1
4c5301d8-6567-451c-b73a-94a044429b0b,402cccc9-28de-45b3-9af7-cc5302aa1f93,2023-02-04 11:29:58.468549+00:00,us,usd,php,atm,326.95,326.95,5.96,58.823529,False,201.189.3.149,us,False,0.336,standard,263,0.522,0,0.223,0,0,0.1,0,11.0,5.0,1
e9cb017e-89ac-4f31-8946-52af82bdbcd7,af8ca4c4-8703-4c55-b66c-2b76cd70040d,2023-02-04 16:15:34.468549+00:00,us,usd,mxn,mobile,31.67,31.67,1.93,17.241379,False,238.250.176.234,us,False,0.253,standard,1018,0.934,0,0.087,0,0,0.2,0,16.0,5.0,1
d423b61b-7090-4514-b4d5-c871d5ef93ca,d71c91b4-fee8-4104-9856-a5c6109a62e3,2023-02-04 18:22:02.468549+00:00,us,usd,cad,atm,36.67,36.67,0.85,1.351351,False,100.110.142.161,us,False,0.441,standard,298,0.336,0,0.166,0,0,0.0,0,18.0,5.0,1
bd0239d8-1ee4-441e-85e8-d79ea7db1ad6,af8ca4c4-8703-4c55-b66c-2b76cd70040d,2023-02-04 21:01:45.468549+00:00,us,usd,ngn,mobile,88.37,88.37,2.94,1111.111111,False,181.19.218.234,us,False,0.449,standard,1018,0.934,0,0.087,0,0,0.25,0,21.0,5.0,1
91f14f40-77b9-4f40-8537-2983fa915eb2,7041b9c1-3719-4ca8-9a6b-811b47cea6c0,2023-02-05 01:13:00.468549+00:00,uk,gbp,gbp,mobile,48.13,48.13,2.58,1.0,False,89.184.194.189,uk,False,0.516,standard,4,0.892,0,0.407,0,0,0.0,0,1.0,6.0,1
6ed293bc-29fc-4ab1-b648-3faa2249b8c7,7041b9c1-3719-4ca8-9a6b-811b47cea6c0,2023-02-05 02:06:24.468549+00:00,uk,gbp,ngn,web,160.91,160.91,3.43,1388.888889,False,60.29.3.222,ca,True,0.716,standard,4,0.892,0,0.407,0,0,0.22,0,2.0,6.0,1
625196e0-8e74-407b-add3-09ed98e43feb,402cccc9-28de-45b3-9af7-cc5302aa1f93,2023-02-05 03:02:08.468549+00:00,us,usd,eur,mobile,68.52,68.52,2.29,0.925926,False,146.185.22.76,us,False,0.138,standard,263,0.522,0,0.223,1,1,0.0,0,3.0,6.0,1
5466db85-fa2f-4594-85e2-66e60c683078,6d0d9b27-fa26-45f8-93b1-2df29d182d9c,2023-02-05 08:41:37.468549+00:00,us,usd,ngn,mobile,46.0,46.0,1.5,1111.111111,True,2.26.167.178,us,False,0.585,enhanced,367,0.789,0,0.176,0,0,0.25,0,8.0,6.0,1
7115374b-4e9f-420b-950d-a67d56f73e9a,67c2c6b3-ef0a-4777-a3f1-c84a851bb6ad,2023-02-05 18:42:39.468549+00:00,ca,cad,ngn,web,246.34,246.34,5.67,822.222222,False,88.239.58.83,ca,False,0.561,standard,947,0.625,0,0.268,7,8,0.0,1,18.0,6.0,1
e9f97826-5c0f-4353-9fcd-8ce1d7b6a267,af8ca4c4-8703-4c55-b66c-2b76cd70040d,2023-02-05 23:00:13.468549+00:00,us,usd,php,atm,54.47,54.47,1.17,58.823529,False,100.135.115.52,us,False,0.287,standard,1018,0.934,0,0.087,0,0,0.1,0,23.0,6.0,1
11127568-fe21-451a-8d9f-c5556de44ab7,d71c91b4-fee8-4104-9856-a5c6109a62e3,2023-02-05 23:29:46.468549+00:00,us,usd,cad,web,79.57,79.57,1.85,1.351351,False,226.13.100.180,us,False,0.408,standard,298,0.336,0,0.166,0,0,0.0,0,23.0,6.0,1
6ff168d3-3205-47a7-8ee9-83dc6b1844c6,a07adabc-9a06-4e28-b1d6-83b128f4219a,2023-02-05 23:47:10.468549+00:00,us,usd,inr,mobile,258.95,258.95,5.26,83.333333,True,129.164.158.92,us,False,0.236,standard,859,0.81,0,0.363,0,1,0.0,0,23.0,6.0,1
0e0ebc47-a6d7-46ae-84fb-9b3ecead15af,d71c91b4-fee8-4104-9856-a5c6109a62e3,2023-02-06 03:31:38.468549+00:00,us,usd,inr,mobile,119.99,119.99,2.95,83.333333,False,148.40.28.234,us,False,0.16,standard,298,0.336,0,0.166,0,0,0.0,0,3.0,0.0,0
aea29ea5-c170-4a6d-b547-65833fb0ab54,f7531a78-8bbe-4a85-b1e8-a0650edddc72,2023-07-16 07:14:15.468549+00:00,us,usd,inr,mobile,81.14,81.14,2.66,83.333333,False,179.241.181.230,us,False,0.246,standard,1016,0.944,0,0.247,0,0,0.0,0,7.0,6.0,1
93f8077b-cc79-42eb-a52d-edfa70ef8376,6d0d9b27-fa26-45f8-93b1-2df29d182d9c,2023-02-06 10:20:51.468549+00:00,us,usd,ngn,web,138.32,138.32,2.53,1111.111111,False,57.114.166.94,us,False,0.254,enhanced,367,0.939,0,0.176,0,0,0.25,0,10.0,0.0,0
65829ce1-6d76-47ba-a19b-d98add49587b,70a93d26-8e3a-4179-900c-a4a7a74d08e5,2023-02-06 15:06:43.468549+00:00,us,usd,cad,atm,237.97,237.97,4.31,1.351351,False,127.230.59.136,us,False,0.359,enhanced,257,0.894,0,0.257,0,0,0.0,0,15.0,0.0,0
150ddeea-52a3-4897-98db-fa3e24e64e98,af8ca4c4-8703-4c55-b66c-2b76cd70040d,2023-02-06 15:50:30.468549+00:00,us,usd,inr,mobile,102.28,102.28,3.0,83.333333,False,84.180.107.79,us,False,0.594,standard,1018,0.934,0,0.087,0,0,0.0,0,15.0,0.0,0
f6ccde0a-2b51-4a00-946d-25226bfab461,402cccc9-28de-45b3-9af7-cc5302aa1f93,2023-02-06 16:15:54.468549+00:00,us,usd,inr,mobile,52.6,52.6,2.1,83.333333,False,13.171.98.159,us,False,0.175,standard,263,0.522,0,0.223,3,3,0.0,0,16.0,0.0,0
f3ddf112-c770-4c17-accb-279daf687c55,af8ca4c4-8703-4c55-b66c-2b76cd70040d,2023-02-06 18:28:01.468549+00:00,us,usd,cny,mobile,328.72,328.72,5.39,7.142857,False,19.175.11.72,us,False,0.279,standard,1018,0.934,0,0.087,0,0,0.0,0,18.0,0.0,0
f5908366-62dc-4732-b23b-49271baac3c1,7041b9c1-3719-4ca8-9a6b-811b47cea6c0,2023-02-06 20:13:42.468549+00:00,uk,gbp,usd,web,574.09,574.09,9.96,1.25,False,204.92.34.209,uk,False,0.194,standard,4,0.892,0,0.407,0,0,0.0,0,20.0,0.0,0
e5d3c9ec-6f86-41ce-8e9f-9a4e4e63f67f,7041b9c1-3719-4ca8-9a6b-811b47cea6c0,2023-02-06 21:20:53.468549+00:00,uk,gbp,gbp,mobile,86.24,86.24,2.37,1.0,False,178.6.85.159,uk,False,0.249,standard,4,0.892,0,0.407,0,0,0.0,0,21.0,0.0,0
39f60857-6b2e-47f3-923d-096a80f9db69,402cccc9-28de-45b3-9af7-cc5302aa1f93,2023-02-06 23:57:39.468549+00:00,us,usd,ngn,mobile,346.82,346.82,6.21,1111.111111,False,215.150.69.197,us,False,0.223,standard,263,0.522,0,0.223,0,0,0.25,0,23.0,0.0,0
18c40ddd-75b3-4c7c-9926-9f0fd9dd0169,402cccc9-28de-45b3-9af7-cc5302aa1f93,2023-02-07 03:53:12.468549+00:00,us,usd,eur,atm,99.23,99.23,1.9,0.925926,False,236.155.130.95,us,False,0.07,standard,263,0.522,0,0.223,0,0,0.0,0,3.0,1.0,0
adff371f-c704-42dc-8c6e-e02d269413c3,66c71a44-d07c-4a20-a576-0a377193bf6b,2023-02-07 04:34:40.468549+00:00,us,usd,gbp,mobile,741.65,741.65,11.66,0.8,False,248.242.48.194,us,False,0.33,standard,34,0.427,0,0.068,0,0,0.0,0,4.0,1.0,0
d43f05dd-7a15-4250-bb2e-6478170af086,7041b9c1-3719-4ca8-9a6b-811b47cea6c0,2023-02-07 05:56:27.468549+00:00,uk,gbp,ngn,mobile,48.58,48.58,1.48,1388.888889,False,179.248.110.42,uk,False,0.114,standard,4,0.892,0,0.407,0,0,0.22,0,5.0,1.0,0
554b9e6b-cb41-467b-8093-b6e93cf95eb1,66c71a44-d07c-4a20-a576-0a377193bf6b,2023-02-07 06:10:20.468549+00:00,us,usd,cny,web,80.55,80.55,1.72,7.142857,False,50.76.232.231,us,False,0.414,standard,34,0.427,0,0.068,0,1,0.0,0,6.0,1.0,0
ffae742d-e47a-4998-8e39-91713ca34993,6d0d9b27-fa26-45f8-93b1-2df29d182d9c,2023-02-07 06:25:23.468549+00:00,us,usd,usd,web,60.43,60.43,1.38,1.0,False,130.177.121.106,us,False,0.8,enhanced,367,0.939,0,0.176,0,2,0.0,0,6.0,1.0,0
31b4f415-8b18-42a3-9e3d-b7237c56bccf,6d0d9b27-fa26-45f8-93b1-2df29d182d9c,2023-03-09 07:35:40.468549+00:00,us,usd,usd,web,170.72,170.72,3.56,1.0,False,122.230.214.30,us,False,0.287,enhanced,367,0.939,0,0.176,0,0,0.0,0,7.0,3.0,0
37f5636d-5675-4909-b9ea-ab368bdd98af,66c71a44-d07c-4a20-a576-0a377193bf6b,2023-02-07 20:14:37.468549+00:00,us,usd,gbp,mobile,51.4,51.4,1.95,0.8,False,216.248.250.168,us,False,0.217,standard,34,0.427,0,0.068,0,0,0.0,0,20.0,1.0,0
c4ba4f13-3046-4905-908e-3c3cdd6a4a33,402cccc9-28de-45b3-9af7-cc5302aa1f93,2023-02-07 21:28:01.468549+00:00,us,usd,eur,mobile,236.0,236.0,4.0,0.925926,False,138.25.206.220,us,False,0.501,standard,263,0.522,0,0.223,0,0,0.0,0,21.0,1.0,0
4a301628-899b-4fe7-9c36-2a9aa046e07d,7041b9c1-3719-4ca8-9a6b-811b47cea6c0,2023-02-08 02:11:10.468549+00:00,uk,gbp,php,mobile,133.42,133.42,2.63,73.529412,False,205.98.244.107,uk,False,0.324,standard,4,0.892,0,0.407,0,0,0.0,0,2.0,2.0,0
f70c112d-9406-4ac9-b1fd-d31f4d972e0e,402cccc9-28de-45b3-9af7-cc5302aa1f93,2023-02-08 02:13:40.468549+00:00,us,usd,cny,mobile,214.19,214.19,3.99,7.142857,False,95.178.201.125,us,False,0.246,standard,263,0.522,0,0.223,0,0,0.0,0,2.0,2.0,0
f4049cca-a834-4eeb-8ea0-a71d595c98bc,af8ca4c4-8703-4c55-b66c-2b76cd70040d,2023-02-08 07:16:03.468549+00:00,us,usd,cad,web,446.8,446.8,7.83,1.351351,False,107.42.129.218,us,False,0.046,standard,1018,0.934,0,0.087,0,0,0.0,0,7.0,2.0,0
dc918e4b-b3ab-49e4-8f2a-9d2f9be499bb,6d0d9b27-fa26-45f8-93b1-2df29d182d9c,2023-02-08 07:33:56.468549+00:00,us,usd,eur,web,126.42,126.42,2.95,0.925926,False,173.174.183.18,us,False,0.28,enhanced,367,0.939,0,0.176,0,1,0.0,0,7.0,2.0,0
b48444a6-561f-47e3-b9b8-9413f481f5ac,7bd5200c-5d19-44f0-9afe-8b339a05366b,2023-02-08 08:40:58.468549+00:00,us,usd,inr,mobile,821.05,821.05,13.27,83.333333,False,218.194.149.83,us,False,0.286,standard,147,0.551,0,0.391,0,0,0.0,0,8.0,2.0,0
d535c078-2554-47f5-b917-9a0de757ff91,6d0d9b27-fa26-45f8-93b1-2df29d182d9c,2023-02-08 10:04:10.468549+00:00,us,usd,cny,mobile,204.03,204.03,3.5,7.142857,False,91.158.250.214,us,False,0.251,enhanced,367,0.939,0,0.176,0,0,0.0,0,10.0,2.0,0
fe94cbe6-65fd-4ffa-bf63-6a30f4989fbd,d71c91b4-fee8-4104-9856-a5c6109a62e3,2023-02-08 13:46:16.468549+00:00,us,usd,usd,mobile,607.7,607.7,9.93,1.0,False,66.246.188.145,us,False,0.198,standard,298,0.336,0,0.166,0,0,0.0,0,13.0,2.0,0
dc2e7d75-ff9a-43e5-b683-f69b33b51cac,66c71a44-d07c-4a20-a576-0a377193bf6b,2023-02-08 14:50:44.468549+00:00,us,usd,inr,web,229.59,229.59,5.05,83.333333,False,153.110.138.185,us,False,0.144,standard,34,0.427,0,0.068,0,0,0.0,0,14.0,2.0,0
8c40a7e9-efbe-4284-86bc-17a93c41910c,66c71a44-d07c-4a20-a576-0a377193bf6b,2023-02-08 19:23:09.468549+00:00,us,usd,eur,mobile,301.03,301.03,5.85,0.925926,False,221.148.144.159,us,False,0.377,standard,34,0.427,0,0.068,0,0,0.0,0,19.0,2.0,0
f41e8358-9b59-44f4-85a0-ec400bcffc1b,d71c91b4-fee8-4104-9856-a5c6109a62e3,2023-02-08 23:15:48.468549+00:00,us,usd,cad,mobile,61.87,61.87,1.51,1.351351,False,66.172.38.237,us,False,0.359,standard,298,0.336,0,0.166,0,0,0.0,0,23.0,2.0,0
656c521f-7338-417e-a198-659da8875c43,6d0d9b27-fa26-45f8-93b1-2df29d182d9c,2023-02-08 23:41:10.468549+00:00,us,usd,inr,mobile,291.4,291.4,5.4,83.333333,False,210.64.40.223,us,False,0.319,enhanced,367,0.939,0,0.176,0,0,0.0,0,23.0,2.0,0
16cd6413-2aed-4109-9cca-d22140a63c13,7a7316e1-4307-4fd2-b87e-6db8e71f85dc,2023-02-08 23:56:07.468549+00:00,uk,gbp,php,mobile,253.38,253.38,5.48,73.529412,False,99.41.123.166,ca,True,0.403,low,566,0.731,0,0.422,0,0,0.0,0,23.0,2.0,0
600c4f86-95aa-4ef9-be92-8429757d5a83,67c2c6b3-ef0a-4777-a3f1-c84a851bb6ad,2023-02-09 02:32:28.468549+00:00,ca,cad,usd,web,272.63,272.63,4.94,0.74,False,66.164.181.252,ca,False,0.161,standard,947,0.625,0,0.268,0,1,0.0,0,2.0,3.0,0
3ddfd098-a4e5-41f2-954f-64f030d33773,af8ca4c4-8703-4c55-b66c-2b76cd70040d,2023-02-09 03:56:34.468549+00:00,us,usd,eur,web,108.75,108.75,2.97,0.925926,False,99.72.238.233,us,False,0.369,standard,1018,0.934,0,0.087,0,0,0.0,0,3.0,3.0,0
ff77d9dc-f4c2-4c73-9db5-0b670af2baef,d71c91b4-fee8-4104-9856-a5c6109a62e3,2023-02-09 05:36:13.468549+00:00,us,usd,cad,web,97.26,97.26,1.94,1.351351,False,84.66.220.146,us,False,0.336,standard,298,0.336,0,0.166,0,0,0.0,0,5.0,3.0,0
0c64b1fd-4e97-4fac-8470-0d92c9b665cb,f0f8ede3-6dfe-42d9-bcee-9eec672c0f7d,2023-02-09 07:10:57.468549+00:00,ca,cad,cny,mobile,50.18,50.18,2.58,5.285714,False,85.68.187.165,ca,False,0.359,standard,725,0.824,0,0.212,0,0,0.0,0,7.0,3.0,0
620115bf-f254-47e9-9f6f-46ea5283f3e7,d71c91b4-fee8-4104-9856-a5c6109a62e3,2023-02-09 07:19:24.468549+00:00,us,usd,ngn,mobile,114.83,114.83,3.25,1111.111111,False,47.104.87.95,uk,True,0.502,standard,298,0.336,0,0.166,0,0,0.25,0,7.0,3.0,0
e7f931df-8b5b-4d19-bb46-91184090cdfc,70a93d26-8e3a-4179-900c-a4a7a74d08e5,2023-02-09 09:10:44.468549+00:00,us,usd,eur,unknown,126.32,126.32,1.66,0.925926,False,29.201.224.225,ca,True,0.546,enhanced,257,0.894,0,0.257,0,0,0.0,0,9.0,3.0,0
b75e8883-0776-4a6c-9483-5193abb83136,402cccc9-28de-45b3-9af7-cc5302aa1f93,2023-02-09 10:37:12.468549+00:00,us,usd,cny,mobile,34.57,34.57,1.18,7.142857,False,63.64.135.224,us,False,0.436,standard,263,0.522,0,0.223,0,0,0.0,0,10.0,3.0,0
4ee2bc72-0887-4c8d-9b1a-93de1f96a0c4,402cccc9-28de-45b3-9af7-cc5302aa1f93,2023-02-09 11:11:26.468549+00:00,us,usd,cny,web,608.41,608.41,10.08,7.142857,False,38.49.225.10,us,False,0.3,standard,263,0.522,0,0.223,0,0,0.0,0,11.0,3.0,0
826f579b-7179-4735-8101-842f93f03018,6d0d9b27-fa26-45f8-93b1-2df29d182d9c,2023-02-09 14:03:54.468549+00:00,us,usd,ngn,web,89.77,89.77,1.93,1111.111111,False,74.61.47.232,us,False,0.457,enhanced,367,0.939,0,0.176,0,0,0.25,0,14.0,3.0,0
eecff3ad-9b1a-4823-b54d-b2a3ad6f1124,7041b9c1-3719-4ca8-9a6b-811b47cea6c0,2023-02-09 14:34:38.468549+00:00,uk,gbp,gbp,web,185.85,185.85,3.83,1.0,False,179.57.211.112,uk,False,0.576,standard,4,0.892,0,0.407,0,0,0.0,0,14.0,3.0,0
e3444b82-6223-44c2-bc3d-486b49014a09,c6d6f094-e982-46d2-8c1b-12d3af4a4bb9,2023-02-09 14:48:22.468549+00:00,ca,cad,eur,mobile,84.51,84.51,2.87,0.685185,False,229.71.6.68,ca,False,0.447,standard,172,0.881,0,0.199,0,1,0.0,0,14.0,3.0,0
50073f09-c811-4247-8c2d-72d404711475,c1494d27-ba9e-4d95-9fec-1a7cd0b2381f,2023-02-09 16:00:05.468549+00:00,uk,gbp,ngn,atm,646.04,646.04,11.13,1388.888889,False,219.220.49.140,uk,False,0.248,standard,1027,0.873,0,0.074,0,0,0.22,0,16.0,3.0,0
7b68cd0b-d064-46a6-af6f-19407241859a,d81a2a3d-dc85-461f-9e8a-56eebba40438,2023-03-18 16:26:36.468549+00:00,uk,gbp,eur,mobile,176.85,176.85,4.17,1.157407,False,199.65.107.74,uk,False,0.371,standard,1088,0.866,0,0.123,0,0,0.05,0,16.0,5.0,1
400f1ead-c6c5-4393-b911-c48773c28bcd,70a93d26-8e3a-4179-900c-a4a7a74d08e5,2023-02-09 16:29:25.468549+00:00,us,usd,inr,web,81.55,81.55,2.52,83.333333,False,48.21.111.235,ca,True,0.334,enhanced,257,0.894,0,0.257,0,0,0.0,0,16.0,3.0,0
2bdf6870-d304-4704-996a-624a2d4459fe,402cccc9-28de-45b3-9af7-cc5302aa1f93,2023-02-09 16:46:34.468549+00:00,us,usd,gbp,mobile,1367.87,1367.87,20.8,0.8,False,135.56.106.28,us,False,0.106,standard,263,0.522,0,0.223,0,0,0.0,0,16.0,3.0,0
0687d3ee-a472-443c-8406-bb375160bc87,23d9943d-57b1-42eb-9ef2-05eed7fd1957,2023-02-09 19:11:20.468549+00:00,uk,gbp,cad,web,214.97,214.97,3.89,1.689189,False,168.95.108.89,uk,False,0.226,standard,718,0.953,0,0.169,0,0,0.0,0,19.0,3.0,0
4295edea-9f44-447b-86d0-e1291c37b87e,70a93d26-8e3a-4179-900c-a4a7a74d08e5,2023-02-09 19:18:42.468549+00:00,us,usd,php,mobile,195.24,195.24,4.46,58.823529,False,81.146.116.233,us,False,0.429,enhanced,257,0.894,0,0.257,0,0,0.1,0,19.0,3.0,0
1174a4a4-d11e-423f-b212-c70a2986df4e,d71c91b4-fee8-4104-9856-a5c6109a62e3,2023-02-09 20:10:30.468549+00:00,us,usd,eur,mobile,96.54,96.54,2.16,0.925926,False,174.102.26.148,us,False,1.0,standard,298,0.336,0,0.166,0,0,0.0,0,20.0,3.0,0
6667f668-424e-4323-9f39-d27e8dc20ecc,2977967f-676c-4644-92ca-e4fb348285c7,2023-02-10 01:58:35.468549+00:00,uk,gbp,php,mobile,326.2,326.2,6.21,73.529412,False,107.201.113.123,uk,False,0.082,low,704,0.515,0,0.283,0,0,0.0,0,1.0,4.0,0
f06d5e78-9588-457c-8322-e6af5671c47c,7bd5200c-5d19-44f0-9afe-8b339a05366b,2023-02-10 06:03:54.468549+00:00,us,usd,inr,mobile,330.08,330.08,5.51,83.333333,False,21.192.158.158,us,False,0.529,standard,147,0.551,0,0.391,0,0,0.0,0,6.0,4.0,0
4e1977bc-9cc6-4aed-9ebe-483c54ebf51d,b02ed43c-9b9a-4a8e-aca8-7858220ac13c,2023-02-10 06:33:31.468549+00:00,ca,cad,ngn,atm,195.67,195.67,3.32,822.222222,False,25.251.5.37,ca,False,0.525,standard,1035,0.497,0,0.236,0,1,0.0,0,6.0,4.0,0
a468f18a-f6cd-4308-ac00-e72a2a158af8,f7531a78-8bbe-4a85-b1e8-a0650edddc72,2023-02-10 08:12:59.468549+00:00,us,usd,eur,mobile,209.11,209.11,4.17,0.925926,False,74.44.226.28,us,False,0.216,standard,1016,0.944,0,0.247,0,0,0.0,0,8.0,4.0,0
d814dc4e-82c2-4bb6-a5d8-f1dadf530f81,d71c91b4-fee8-4104-9856-a5c6109a62e3,2023-02-10 09:25:47.468549+00:00,us,usd,cny,mobile,333.95,333.95,5.9,7.142857,False,211.186.111.97,us,False,0.029,standard,298,0.336,0,0.166,0,0,0.0,0,9.0,4.0,0
9493fe14-7ecc-48e0-923f-6c0d84080909,23d9943d-57b1-42eb-9ef2-05eed7fd1957,2023-02-10 11:01:00.468549+00:00,uk,gbp,usd,mobile,483.33,483.33,8.94,1.25,False,112.55.92.57,uk,False,0.349,standard,718,0.953,0,0.169,0,0,0.0,0,11.0,4.0,0
